"household_id","ea_id","country","stratum","urban_rural","province_code","district_code","interview_date","household_size","dwelling_type","tenure_status","wall_material","roof_material","water_source","electricity","toilet_type","cooking_fuel","n_rooms","n_bedrooms","has_radio","has_tv","has_fridge","has_bicycle","has_motorcycle","has_car","has_computer","has_internet","monthly_income","monthly_expenditure","receives_grants","agricultural_hh","livestock_owned","interview_mode","interview_duration_min","respondent_age","respondent_gender","interview_language","interview_result","psu_weight","hh_weight","final_weight","quality_check","data_entry_date"
"HH00006_004","EA03757","Botswana","Botswana_Rural","Rural","P1","D14",2024-03-18,4,"House","Owned","Wood","Thatch","River","Generator","Pit","Wood",1,3,0,0,0,1,1,1,0,0,6075,5100,1,0,0,"Telephone",52,31,"Female","English","Not Home",4913.73148148148,4152.66698432473,0,0,2024-08-01
"HH00006_005","EA03757","Botswana","Botswana_Rural","Rural","P1","D14",2024-02-12,6,"Traditional","Free","Other","Concrete","Piped","Grid","None","Charcoal",2,3,0,0,1,0,0,0,1,0,272,172,0,1,0,"Face-to-face",48,39,"Male","English","Complete",4913.73148148148,5627.7163316749,5865.74662969136,0,2024-05-04
"HH00006_006","EA03757","Botswana","Botswana_Rural","Rural","P1","D14",2024-05-23,5,"House","Owned","Iron","Iron","River","None","None","Electricity",2,2,0,0,0,0,0,0,1,1,1596,1109,0,0,1,"Face-to-face",61,41,"Female","Portuguese","Complete",4913.73148148148,4220.63120804922,4399.14733165251,0,2024-04-11
"HH00006_007","EA03757","Botswana","Botswana_Rural","Rural","P1","D14",2024-02-10,9,"Shack","Other","Brick","Thatch","Borehole","Grid","Flush","Wood",3,3,1,0,0,0,0,1,1,0,1501,990,1,1,0,"Face-to-face",11,29,"Male","English","Partial",4913.73148148148,5338.84591822917,5564.65813229324,0,2024-07-31
"HH00006_008","EA03757","Botswana","Botswana_Rural","Rural","P1","D14",2024-04-29,5,"House","Free","Brick","Iron","River","None","Pit","Wood",4,2,0,0,0,0,0,0,0,1,1701,1223,0,1,0,"Telephone",45,49,"Female","English","Complete",4913.73148148148,4013.52310471284,4183.27936896051,0,2024-06-22
"HH00006_009","EA03757","Botswana","Botswana_Rural","Rural","P1","D14",2024-04-28,4,"House","Free","Brick","Tile","Borehole","Grid","VIP","Electricity",2,4,1,0,0,1,0,0,1,1,7221,5697,0,1,0,"Face-to-face",40,62,"Male","English","Complete",4913.73148148148,4525.01971416319,4716.41027609154,0,2024-06-04
"HH00006_010","EA03757","Botswana","Botswana_Rural","Rural","P1","D14",2024-01-22,2,"House","Owned","Brick","Iron","Well","Grid","Flush","Electricity",2,3,0,1,0,0,1,0,1,1,905,732,0,0,1,"Telephone",62,40,"Female","Portuguese","Complete",4913.73148148148,4253.1328254826,4433.02363985346,1,2024-05-08
"HH00006_011","EA03757","Botswana","Botswana_Rural","Rural","P1","D14",2024-02-13,5,"Other","Free","Mud","Iron","Piped","Generator","VIP","Wood",2,2,1,0,1,0,0,0,1,1,234,156,0,1,1,"Face-to-face",56,44,"Female","Portuguese","Complete",4913.73148148148,4861.2248667924,5066.83558623377,1,2024-02-19
"HH00006_012","EA03757","Botswana","Botswana_Rural","Rural","P1","D14",2024-06-06,6,"House","Owned","Brick","Thatch","Borehole","Grid","Pit","Gas",2,2,1,1,1,1,0,1,1,0,771,492,0,1,0,"Telephone",16,44,"Female","English","Complete",4913.73148148148,4538.76646396181,4730.73845941639,0,2024-04-29
"HH00006_013","EA03757","Botswana","Botswana_Rural","Rural","P1","D14",2024-03-11,6,"Shack","Owned","Wood","Iron","Piped","None","Flush","Charcoal",2,2,1,0,1,1,0,0,0,1,353,242,1,0,0,"Telephone",54,30,"Female","Portuguese","Complete",4913.73148148148,4797.87791457768,5000.80930673505,0,2024-06-23
"HH00006_014","EA03757","Botswana","Botswana_Rural","Rural","P1","D14",2024-02-29,2,"House","Owned","Brick","Thatch","Borehole","Grid","Flush","Electricity",2,3,1,0,1,1,0,0,0,0,479,297,0,0,1,"Telephone",61,25,"Female","English","Complete",4913.73148148148,5506.49568713609,5739.39882798173,0,2024-06-07
"HH00006_015","EA03757","Botswana","Botswana_Rural","Rural","P1","D14",2024-07-13,3,"House","Owned","Mud","Iron","River","Grid","VIP","Electricity",2,NA,0,1,0,1,0,0,0,0,176,154,1,1,1,"Face-to-face",22,31,"Female","French","Complete",4913.73148148148,4306.80747747494,4488.96851881829,0,2024-02-06
"HH00007_001","EA00563","DRC","DRC_Urban","Urban","P8","D8",2024-04-02,3,"Traditional","Owned","Brick","Thatch","Piped","Grid","Flush","Charcoal",4,2,1,0,1,0,0,0,0,0,948,678,1,1,1,"Face-to-face",15,31,"Female","Local","Partial",2379.74439461883,2459.79569672367,2563.83539386606,0,2024-01-19
"HH00007_002","EA00563","DRC","DRC_Urban","Urban","P8","D8",2024-06-07,5,"House","Rented","Brick","Iron","Piped","Solar","Flush","Electricity",6,4,0,0,1,0,0,0,1,1,1559,1064,0,1,1,"Face-to-face",53,34,"Female","English","Complete",2379.74439461883,2237.12296312456,2331.74447818118,0,2024-01-20
"HH00007_003","EA00563","DRC","DRC_Urban","Urban","P8","D8",2024-05-30,3,"Flat","Rented","Mud","Iron","River","None","Pit","Charcoal",6,2,0,1,1,1,0,0,1,0,382,301,0,0,1,"Face-to-face",37,35,"Female","Portuguese","Complete",2379.74439461883,2087.28736052158,2175.5714180663,0,2024-03-23
"HH00007_004","EA00563","DRC","DRC_Urban","Urban","P8","D8",2024-04-27,4,"Flat","Other","Iron","Iron","Piped","None","Pit","Charcoal",3,3,1,0,0,0,0,0,0,0,431,285,0,1,1,"Telephone",35,60,"Female","English","Complete",2379.74439461883,2620.85799161366,2731.70999125895,0,2024-04-21
"HH00007_005","EA00563","DRC","DRC_Urban","Urban","P8","D8",2024-03-03,4,"Traditional","Rented","Mud","Iron","Piped","Grid","VIP","Paraffin",1,2,1,1,1,1,0,0,0,0,881,721,0,1,1,"Face-to-face",38,33,"Female","Portuguese","Complete",2379.74439461883,2529.86425134916,2636.86757315849,0,2024-03-29
"HH00007_006","EA00563","DRC","DRC_Urban","Urban","P8","D8",2024-02-04,5,"Shack","Other","Other","Concrete","Borehole","Generator","Pit","Paraffin",4,4,1,1,0,0,0,0,0,0,226,158,0,0,1,"Face-to-face",54,27,"Male","Local","Complete",2379.74439461883,2423.96086375472,2526.48488820357,0,2024-01-30
"HH00007_007","EA00563","DRC","DRC_Urban","Urban","P8","D8",2024-05-03,5,"Other","Rented","Mud","Iron","Well","Solar","Pit","Wood",5,1,1,1,0,0,0,0,0,1,1854,1445,1,0,0,"Face-to-face",62,40,"Male","Portuguese","Complete",2379.74439461883,2635.78069322921,2747.26386454404,0,2024-05-13
"HH00007_008","EA00563","DRC","DRC_Urban","Urban","P8","D8",2024-04-25,3,"Traditional","Other","Iron","Iron","Well","Solar","Pit","Electricity",4,NA,0,1,0,0,0,0,0,0,4944,3019,0,1,1,"Telephone",55,53,"Male","English","Partial",2379.74439461883,1962.54114276455,2045.54892523797,0,2024-07-25
"HH00007_009","EA00563","DRC","DRC_Urban","Urban","P8","D8",2024-04-16,6,"Shack","Free","Mud","Iron","Piped","None","Pit","Paraffin",5,NA,1,1,0,0,0,0,1,1,1638,1355,0,1,0,"Face-to-face",49,51,"Male","English","Complete",2379.74439461883,2711.32943523164,2826.00802161606,0,2024-06-06
"HH00007_010","EA00563","DRC","DRC_Urban","Urban","P8","D8",2024-05-17,2,"House","Rented","Mud","Tile","Piped","Grid","VIP","Electricity",3,1,1,0,1,1,0,0,0,0,1962,1443,0,0,0,"Face-to-face",53,49,"Male","Local","Complete",2379.74439461883,2816.01254953553,2935.11882051286,0,2024-06-17
"HH00007_011","EA00563","DRC","DRC_Urban","Urban","P8","D8",2024-05-19,4,"Shack","Owned","Brick","Other","Borehole","None","None","Charcoal",5,3,1,0,0,0,0,0,0,1,1199,NA,0,0,0,"Face-to-face",17,52,"Female","English","Complete",2379.74439461883,2587.49898222693,2696.94002679242,0,2024-05-17
"HH00007_012","EA00563","DRC","DRC_Urban","Urban","P8","D8",2024-02-23,4,"House","Owned","Iron","Other","Borehole","Grid","Pit","Charcoal",3,1,0,0,0,0,0,0,0,1,378,263,0,0,0,"Web",53,28,"Male","Local","Complete",2379.74439461883,2610.47333233191,2720.88610167525,0,2024-02-03
"HH00007_013","EA00563","DRC","DRC_Urban","Urban","P8","D8",2024-05-03,4,"Shack","Owned","Brick","Tile","Well","Grid","None","Gas",2,1,1,1,0,0,0,0,0,1,137,90,0,1,1,"Telephone",68,36,"Female","Local","Complete",2379.74439461883,2299.22972089285,2396.47810787925,0,2024-02-23
"HH00007_014","EA00563","DRC","DRC_Urban","Urban","P8","D8",2024-03-12,3,"House","Owned","Mud","Thatch","Other","Grid","Pit","Wood",2,3,0,1,0,0,0,0,0,0,3316,2865,1,1,0,"Face-to-face",55,51,"Female","Local","Complete",2379.74439461883,2175.30585220832,2267.31274625943,0,2024-06-07
"HH00007_015","EA00563","DRC","DRC_Urban","Urban","P8","D8",2024-03-29,5,"House","Free","Wood","Tile","Borehole","Grid","None","Paraffin",4,4,1,1,1,1,0,0,0,1,301,234,0,0,0,"Face-to-face",39,38,"Female","English","Complete",2379.74439461883,2059.98169037853,2147.11082531901,0,2024-06-03
"HH00007_016","EA00563","DRC","DRC_Urban","Urban","P8","D8",2024-07-11,5,"House","Rented","Other","Thatch","Piped","Grid","Flush","Gas",3,2,0,1,0,0,1,1,0,1,NA,2374,0,0,0,"Face-to-face",77,20,"Female","English","Complete",2379.74439461883,2816.08846811534,2935.19795015043,0,2024-04-15
"HH00007_017","EA00563","DRC","DRC_Urban","Urban","P8","D8",2024-02-20,3,"Flat","Free","Wood","Thatch","Well","None","Flush","Electricity",3,2,0,1,0,1,0,1,1,1,819,585,0,1,0,"Face-to-face",27,50,"Male","English","Complete",2379.74439461883,2064.37895981387,2151.69408198122,0,2024-04-19
"HH00007_018","EA00563","DRC","DRC_Urban","Urban","P8","D8",2024-04-11,1,"Shack","Free","Wood","Iron","Piped","Grid","Flush","Wood",2,2,1,0,0,0,1,1,0,0,27483,16694,1,1,0,"Face-to-face",46,52,"Male","Local","Complete",2379.74439461883,2182.8479287716,2275.17382303988,0,2024-03-30
"HH00007_019","EA00563","DRC","DRC_Urban","Urban","P8","D8",2024-06-02,5,"Traditional","Owned","Brick","Other","Well","Grid","Pit","Electricity",6,1,1,0,0,1,0,0,0,0,10949,7272,0,0,0,"Face-to-face",74,29,"Male","Local","Complete",2379.74439461883,2396.62268744091,2497.99041440215,0,2024-05-31
"HH00007_020","EA00563","DRC","DRC_Urban","Urban","P8","D8",2024-07-08,3,"Flat","Owned","Wood","Tile","Borehole","Grid","None","Paraffin",2,2,1,0,0,0,1,0,0,0,14129,12037,1,1,1,"Face-to-face",59,34,"Female","English","Complete",2379.74439461883,2631.1545005025,2742.44200203432,0,2024-01-23
"HH00008_001","EA02162","Lesotho","Lesotho_Urban","Urban","P4","D18",2024-02-11,6,"Flat","Rented","Mud","Thatch","Piped","Grid","VIP","Wood",4,1,1,0,1,1,0,0,1,1,298,277,0,0,1,"Face-to-face",41,30,"Male","English","Complete",3537.88666666667,3473.90821527906,3620.84088903708,0,2024-05-14
"HH00008_002","EA02162","Lesotho","Lesotho_Urban","Urban","P4","D18",2024-04-14,6,"House","Rented","Wood","Iron","Piped","Grid","None","Other",4,2,1,0,0,1,0,0,0,0,861,715,1,0,1,"Face-to-face",54,54,"Male","Portuguese","Complete",3537.88666666667,3202.34598407567,3337.79264201241,0,2024-06-13
"HH00008_003","EA02162","Lesotho","Lesotho_Urban","Urban","P4","D18",2024-07-03,8,"Traditional","Rented","Wood","Concrete","Well","Grid","None","Charcoal",2,4,1,1,1,0,0,0,0,0,6281,4139,1,1,0,"Telephone",63,51,"Male","Portuguese","Complete",3537.88666666667,3130.01868788365,3262.40618525638,0,2024-02-26
"HH00008_004","EA02162","Lesotho","Lesotho_Urban","Urban","P4","D18",2024-02-25,3,"Shack","Owned","Brick","Iron","Well","Grid","None","Electricity",2,3,1,0,0,0,0,0,0,0,1481,1193,0,0,1,"Face-to-face",71,50,"Female","French","Complete",3537.88666666667,4056.81409063322,4228.40139356031,0,2024-01-17
"HH00008_005","EA02162","Lesotho","Lesotho_Urban","Urban","P4","D18",2024-03-11,6,"Traditional","Owned","Brick","Thatch","River","Grid","Flush","Electricity",1,2,1,1,0,0,0,0,1,1,1934,1762,0,0,0,"Face-to-face",56,18,"Male","English","Complete",3537.88666666667,3383.15995500653,3526.25433376814,0,2024-02-08
"HH00008_006","EA02162","Lesotho","Lesotho_Urban","Urban","P4","D18",2024-04-27,6,"Traditional","Owned","Iron","Tile","Borehole","None","Other","Electricity",5,2,0,0,0,0,0,0,0,0,931,602,1,1,0,"Telephone",38,65,"Female","French","Partial",3537.88666666667,4034.33021951686,4204.96654300096,0,2024-06-19
"HH00008_007","EA02162","Lesotho","Lesotho_Urban","Urban","P4","D18",2024-06-08,4,"House","Owned","Brick","Iron","Piped","Grid","VIP","Charcoal",2,1,1,0,1,1,0,1,0,0,642,389,1,1,0,"Telephone",70,38,"Male","English","Complete",3537.88666666667,2934.48959999315,3058.60698488712,0,2024-05-06
"HH00008_008","EA02162","Lesotho","Lesotho_Urban","Urban","P4","D18",2023-12-29,7,"Flat","Free","Mud","Tile","Piped","None","VIP","Wood",3,3,1,0,0,0,0,0,0,0,21650,NA,0,0,0,"Face-to-face",26,49,"Male","Local","Partial",3537.88666666667,3120.04082126195,3252.00629406457,0,2024-03-13
"HH00008_009","EA02162","Lesotho","Lesotho_Urban","Urban","P4","D18",2023-12-17,3,"House","Free","Brick","Iron","Piped","None","Flush","Wood",5,1,1,1,0,1,0,0,1,0,4168,2612,0,0,0,"Face-to-face",69,40,"Male","English","Partial",3537.88666666667,3096.95276610031,3227.94170484775,1,2024-06-30
"HH00008_010","EA02162","Lesotho","Lesotho_Urban","Urban","P4","D18",2024-01-03,8,"House","Owned","Mud","Concrete","Well","Grid","Other","Wood",4,2,0,0,0,0,0,0,0,0,3255,3019,1,1,0,"Face-to-face",49,44,"Male","Portuguese","Complete",3537.88666666667,3533.11354361459,3682.55037023273,1,2024-02-21
"HH00008_011","EA02162","Lesotho","Lesotho_Urban","Urban","P4","D18",2024-03-14,5,"House","Other","Brick","Tile","Piped","Grid","Pit","Electricity",4,1,1,1,0,0,0,0,0,1,NA,9582,0,0,1,"Telephone",47,34,"Female","English","Partial",3537.88666666667,2898.43281616328,3021.025140714,0,2024-02-29
"HH00008_012","EA02162","Lesotho","Lesotho_Urban","Urban","P4","D18",2024-02-08,4,"Traditional","Rented","Wood","Iron","Borehole","None","Pit","Wood",1,2,1,1,0,0,0,1,0,0,1899,1303,0,0,0,"Face-to-face",49,37,"Male","English","Complete",3537.88666666667,3926.59372117834,4092.673213917,0,2024-05-22
"HH00008_013","EA02162","Lesotho","Lesotho_Urban","Urban","P4","D18",2024-04-17,6,"Shack","Rented","Mud","Tile","Piped","Grid","Pit","Other",3,NA,1,0,1,1,0,0,0,0,280,237,1,0,1,"Face-to-face",57,82,"Male","English","Complete",3537.88666666667,3230.85344347032,3367.50585497662,0,2024-01-16
"HH00008_014","EA02162","Lesotho","Lesotho_Urban","Urban","P4","D18",2024-05-18,7,"House","Owned","Iron","Concrete","Well","None","Flush","Electricity",5,1,1,0,0,0,0,0,0,0,334,298,0,1,0,"Face-to-face",12,35,"Female","Local","Not Home",3537.88666666667,3399.76463051903,0,0,2024-06-21
"HH00008_015","EA02162","Lesotho","Lesotho_Urban","Urban","P4","D18",2024-03-25,6,"House","Owned","Brick","Thatch","Borehole","None","None","Paraffin",5,2,0,0,1,0,0,1,1,0,297,243,0,1,1,"Face-to-face",49,27,"Female","Local","Complete",3537.88666666667,3467.64783308398,3614.31571726276,0,2024-01-28
"HH00008_016","EA02162","Lesotho","Lesotho_Urban","Urban","P4","D18",2024-06-26,3,"Traditional","Rented","Brick","Iron","River","Grid","None","Gas",4,1,1,1,1,0,0,0,0,1,1953,1218,0,0,0,"Face-to-face",59,43,"Male","Portuguese","Complete",3537.88666666667,4235.47290397023,4414.61677302033,0,2024-06-22
"HH00008_017","EA02162","Lesotho","Lesotho_Urban","Urban","P4","D18",2024-05-22,3,"Shack","Rented","Brick","Concrete","Borehole","Grid","Pit","Wood",4,3,1,0,0,0,0,0,0,0,736,NA,0,0,1,"Face-to-face",11,45,"Male","English","Complete",3537.88666666667,3489.93313951997,3637.54360463562,0,2024-02-25
"HH00008_018","EA02162","Lesotho","Lesotho_Urban","Urban","P4","D18",2024-01-25,4,"House","Rented","Brick","Tile","River","Grid","VIP","Wood",3,2,1,1,0,0,0,1,0,1,1417,1096,1,1,0,"Telephone",34,48,"Male","English","Complete",3537.88666666667,4221.04355586591,4399.57712016235,0,2024-06-19
"HH00008_019","EA02162","Lesotho","Lesotho_Urban","Urban","P4","D18",2024-06-29,5,"House","Owned","Mud","Tile","Borehole","Grid","Pit","Wood",5,2,1,0,1,0,0,0,1,0,NA,590,1,1,1,"Face-to-face",41,56,"Female","French","Complete",3537.88666666667,3983.17806064282,4151.65084870626,0,2024-03-28
"HH00008_020","EA02162","Lesotho","Lesotho_Urban","Urban","P4","D18",2024-02-24,5,"Flat","Owned","Wood","Tile","Borehole","Solar","Pit","Charcoal",2,2,1,0,0,0,0,0,0,1,1749,1193,0,0,0,"Face-to-face",48,56,"Male","English","Complete",3537.88666666667,3303.29216705449,3443.00845206586,0,2024-07-29
"HH00009_001","EA01891","Lesotho","Lesotho_Rural","Rural","P5","D10",2023-12-16,6,"Shack","Rented","Mud","Iron","Borehole","Generator","Flush","Charcoal",4,2,0,0,1,0,0,0,0,1,919,762,0,1,0,"Face-to-face",34,52,"Female","French","Complete",4655.11403508772,4963.39680781907,5173.32899908634,0,2024-05-28
"HH00009_002","EA01891","Lesotho","Lesotho_Rural","Rural","P5","D10",2024-03-16,4,"Shack","Owned","Brick","Other","Piped","None","None","Wood",5,2,0,1,1,1,1,0,1,1,1592,1146,0,1,0,"Face-to-face",74,45,"Female","English","Partial",4655.11403508772,5348.1426706167,5574.34810079384,0,2024-02-15
"HH00009_003","EA01891","Lesotho","Lesotho_Rural","Rural","P5","D10",2024-07-13,5,"Traditional","Free","Iron","Tile","Well","Grid","Flush","Wood",1,2,1,1,0,0,0,0,0,0,4829,4427,0,0,0,"Face-to-face",53,38,"Male","French","Complete",4655.11403508772,4228.47731255508,4407.32529556346,0,2024-05-13
"HH00009_004","EA01891","Lesotho","Lesotho_Rural","Rural","P5","D10",2023-12-31,5,"House","Owned","Brick","Concrete","Borehole","Grid","Flush","Paraffin",1,3,0,0,0,0,0,0,0,1,658,477,0,0,0,"Face-to-face",69,55,"Female","Local","Complete",4655.11403508772,4874.46862647924,5080.6395049406,0,2024-05-13
"HH00009_005","EA01891","Lesotho","Lesotho_Rural","Rural","P5","D10",2024-07-11,7,"House","Owned","Iron","Thatch","Piped","Grid","Pit","Electricity",2,2,1,1,0,1,0,0,0,0,8584,5712,1,1,0,"Telephone",26,51,"Male","English","Complete",4655.11403508772,4355.83567843765,4540.07042012383,0,2024-02-10
"HH00009_006","EA01891","Lesotho","Lesotho_Rural","Rural","P5","D10",2024-01-25,2,"House","Owned","Brick","Iron","Borehole","None","Flush","Electricity",6,2,1,0,0,0,1,0,1,0,1345,1105,0,0,0,"Face-to-face",46,38,"Male","Local","Not Home",4655.11403508772,5053.27589562219,0,0,2024-03-15
"HH00009_007","EA01891","Lesotho","Lesotho_Rural","Rural","P5","D10",2023-12-20,7,"Flat","Owned","Brick","Iron","Borehole","None","Pit","Electricity",3,1,0,1,0,1,0,0,0,0,822,590,0,0,0,"Face-to-face",57,58,"Male","English","Complete",4655.11403508772,4039.17550390202,4210.0167638858,0,2024-07-08
"HH00009_008","EA01891","Lesotho","Lesotho_Rural","Rural","P5","D10",2024-03-10,10,"Shack","Rented","Brick","Iron","Borehole","None","Flush","Wood",3,1,1,1,0,0,0,0,0,1,6640,4983,1,0,1,"Face-to-face",37,42,"Male","Portuguese","Complete",4655.11403508772,5110.84685175548,5327.01560077233,0,2024-02-13
"HH00009_009","EA01891","Lesotho","Lesotho_Rural","Rural","P5","D10",2023-12-30,3,"Shack","Rented","Mud","Iron","River","Grid","None","Other",1,3,0,0,0,0,0,1,0,0,2234,1379,0,0,1,"Face-to-face",49,60,"Male","Portuguese","Complete",4655.11403508772,4226.50500061406,4405.26956257357,0,2024-01-23
"HH00009_010","EA01891","Lesotho","Lesotho_Rural","Rural","P5","D10",2024-01-26,2,"House","Other","Wood","Iron","Borehole","None","Pit","Wood",5,3,1,1,0,0,0,1,1,0,2578,2443,0,1,0,"Web",51,62,"Male","Portuguese","Complete",4655.11403508772,3765.41940151605,3924.68185354392,0,2024-06-30
"HH00009_011","EA01891","Lesotho","Lesotho_Rural","Rural","P5","D10",2024-04-13,4,"House","Rented","Mud","Concrete","River","None","None","Wood",2,3,1,1,1,0,1,0,0,0,883,707,0,0,0,"Face-to-face",50,27,"Female","Local","Complete",4655.11403508772,5148.78665775774,5366.56011156018,0,2024-02-27
"HH00009_012","EA01891","Lesotho","Lesotho_Rural","Rural","P5","D10",2024-06-25,1,"House","Other","Other","Tile","Piped","Grid","Flush","Charcoal",4,2,1,1,1,1,0,0,0,0,1894,1660,0,1,0,"Telephone",18,45,"Male","English","Complete",4655.11403508772,5240.79179557477,5462.45670535738,0,2024-04-10
"HH00009_013","EA01891","Lesotho","Lesotho_Rural","Rural","P5","D10",2024-07-03,4,"House","Free","Brick","Thatch","Well","Grid","Flush","Wood",4,3,1,1,0,0,0,0,1,0,168,138,0,0,0,"Face-to-face",37,23,"Male","English","Complete",4655.11403508772,5429.33803889207,5658.97771425307,0,2024-06-20
"HH00009_014","EA01891","Lesotho","Lesotho_Rural","Rural","P5","D10",2024-04-17,8,"Traditional","Free","Wood","Concrete","River","None","None","Electricity",4,3,0,1,0,0,0,1,0,0,2104,1899,0,1,0,"Web",83,35,"Male","French","Complete",4655.11403508772,5456.99347318995,5687.80286480524,0,2024-01-16
"HH00009_015","EA01891","Lesotho","Lesotho_Rural","Rural","P5","D10",2024-06-08,5,"Shack","Owned","Iron","Concrete","Well","Grid","Pit","Gas",4,3,0,0,0,1,0,1,1,0,910,NA,0,1,0,"Face-to-face",34,68,"Male","Local","Complete",4655.11403508772,4964.6067682027,5174.59013604209,0,2024-02-19
"HH00009_016","EA01891","Lesotho","Lesotho_Rural","Rural","P5","D10",2024-02-03,2,"House","Free","Brick","Iron","Well","Grid","None","Charcoal",4,1,1,0,1,0,0,0,0,0,78,73,1,1,0,"Face-to-face",44,20,"Female","Portuguese","Complete",4655.11403508772,4554.69960026807,4747.34550481114,0,2024-07-18
"HH00010_001","EA00087","Eswatini","Eswatini_Urban","Urban","P1","D14",2024-04-07,5,"House","Rented","Brick","Thatch","Piped","Grid","Pit","Wood",5,1,1,1,0,0,0,0,1,0,566,441,1,0,1,"Face-to-face",24,24,"Male","Portuguese","Complete",3960.32089552239,3189.20741386695,3324.09836188549,0,2024-01-25
"HH00010_002","EA00087","Eswatini","Eswatini_Urban","Urban","P1","D14",2024-04-28,5,"House","Free","Wood","Iron","Well","Grid","None","Other",1,2,1,1,1,0,0,0,0,0,2457,NA,1,0,1,"Face-to-face",50,24,"Female","English","Complete",3960.32089552239,3370.45541085318,3513.0124372941,0,2024-08-01
