"area_id","district_code","area_name","area_type","total_population","sample_size","direct_estimate_poverty","direct_estimate_se","auxiliary_mean_income","auxiliary_unemployment","auxiliary_education_years","auxiliary_asset_index","auxiliary_dependency_ratio","auxiliary_urbanization","satellite_nightlights","satellite_vegetation","distance_to_road_km","distance_to_market_km","climate_rainfall_mm","climate_temperature_c","model_based_estimate","model_based_mse","fh_estimate","fh_mse","synthetic_estimate","composite_estimate","reliability_flag"
"SA0069","D059","Area 69","Commercial",2214,16,0.167624278971931,0.000802003395033059,2891.4347513398,0.0459478702604581,8.47945520674328,-0.24579395900424,0.869004723723056,0.456497186324374,6.33669645609196,0.774156572435693,1.43647757126018,4.85207572113723,628.909832979915,27.8817309965122,0.521448188085575,0.0000000000374350122609047,0.482311348787133,0.0000000000413691781920201,0.482331589756706,0.387905227842573,"Use with caution"
"SA0070","D103","Area 70","Industrial",709,87,0.329348919349185,0.00726524648590756,3713.79545863185,0.135266104009772,10.3219658821082,0.762640337524644,0.986400525961518,0.515114307733818,6.39135225888905,0.544525148069896,5.10638981105244,14.274008720273,862.87940919344,21.5295915090215,0.453375920585886,0.000000257164592956748,0.461885097836879,0.000000277150119047862,0.462584674236847,0.422124244290571,"Reliable"
"SA0071","D072","Area 71","Urban informal",6292,35,0.56985110533739,0.00398252842154646,462.871318339299,0.257995141963777,5.72789566750635,1.14942222849816,0.629332970763028,0.302561271532759,25.4637255737894,0.772357726332533,0.254101199097931,22.2825567259968,761.434623666523,19.9946203711237,0.772627247892059,0.0000000284574627615446,0.741103561568003,0.000000025115814506188,0.741375177084978,0.689727824698819,"Reliable"
"SA0072","D008","Area 72","Industrial",4524,26,0.0862942509682131,0.000539418749455224,851.793547727666,0.0456787398444661,8.44671302432823,0.605452732386833,0.883281138933549,0.371026541151178,18.0389863218234,0.693799779962854,4.03323832878327,0.138709449758539,615.457393719095,18.6590475763368,0.638112292164521,0.0000000000100136931039338,0.625998409465687,0.0000000000084662583089927,0.626014113377223,0.464087161916445,"Reliable"
"SA0073","D078","Area 73","Urban formal",6635,77,0.382400619941673,0.00630100880778601,363.055986554868,0.294897608096392,7.93338970067294,-0.696239797721473,0.795012804269246,0.470724615016177,31.2342400970711,0.385218672976628,0.994332039263099,16.8687738051028,348.120105937852,18.642532556725,0.662848924025426,0.00000016390221956037,0.666009018044528,0.000000157007172925326,0.667135020299474,0.580926498613671,"Reliable"
"SA0074","D107","Area 74","Rural scattered",7096,31,0.249510334858839,0.00312586223473593,1181.79338536624,0.021496281827321,8.22964163242136,1.32415056882668,0.601697205415381,0.194676237113898,8.1186626594084,0.557341001953754,1.74288537120447,4.2767023695231,775.720970603409,19.4396569964435,0.587558903185357,0.00000000910310761398237,0.596658261226464,0.00000000953795329917564,0.596997459975991,0.492513883316176,"Use with caution"
"SA0075","D044","Area 75","Urban informal",17234,85,0.300893892042229,0.00854168553064639,1966.77320510772,0.0576556073973299,7.99394205713465,1.05988901800764,0.823792537062584,0.250895590554203,4.98907096307588,0.734212861604673,8.58114760327053,0.0125773231766554,1233.41676713051,22.7755392496626,0.555041631417008,0.000000477048865528508,0.533670980115672,0.000000528466165919927,0.535369330868238,0.463837853693639,"Reliable"
"SA0076","D035","Area 76","Industrial",2096,48,0.465688847419302,0.00232374143033664,587.981266004961,0.415061801683883,7.47182080605204,-0.739219072361539,0.958673409552821,0.615828744940259,31.0074463742445,0.343003372873786,11.0447667599662,20.0240692674162,1083.18106962942,21.3791183798045,0.78476993431825,0.00000000282008713319035,0.770160601801591,0.0000000029141825861605,0.770325009675053,0.678819075486905,"Reliable"
"SA0077","D098","Area 77","Rural scattered",2056,72,0.212458080086651,0.00664868418876464,888.988640843489,0.253078196255891,6.84234723412176,1.31998624783551,1.29862280743971,0.419358019939149,3.92477165380716,0.523640902877643,2.42401587078348,15.5138056102888,693.303469506219,24.0706691634731,0.681876741121876,0.000000213498612270475,0.700959106583478,0.000000194548214836358,0.703118525441546,0.55440879863443,"Reliable"
"SA0078","D050","Area 78","Industrial",1000,44,0.421315074676807,0.00123181539697785,1212.58348486306,0.131950856078258,8.50347835441669,1.04904157818509,0.801353624401411,0.618074399210096,14.6894953330897,0.584000233546709,4.64611642041659,3.87919060885906,881.853671383411,23.8481434177331,0.602409477351959,0.000000000218580750777429,0.631162343386407,0.000000000230205989736704,0.631194184964048,0.568208162773527,"Reliable"
"SA0079","D073","Area 79","Commercial",4783,93,0.510190943508984,0.00317779047840088,914.199756401202,0.190332258241953,8.48239349606958,1.63747713242828,0.836808702951984,0.289735519650915,18.9489623529817,0.735664835338997,1.19375680806115,17.154097826791,668.917255004418,19.6401913273806,0.546932136230786,0.0000000112176673483035,0.560100764241393,0.0000000101873843875251,0.560151164936815,0.545127818021671,"Unreliable"
"SA0080","D055","Area 80","Rural scattered",7861,73,0.380105234836922,0.00700110055081345,1622.79536841363,0.255914372425611,7.73657608907823,1.46097541909976,0.308452261325066,0.30794177448666,40.3331654846647,0.632676993346347,0.211456002820001,22.4383353615615,1230.00183117651,24.1373027710528,0.705904156756262,0.000000281876235084033,0.72769423455763,0.000000239079174833041,0.729397956253461,0.623417534641418,"Reliable"
"SA0081","D057","Area 81","Industrial",1749,84,0.209085480264764,0.00347853026255457,896.087747673138,0.315435495574907,10.5582563356729,-2.05412394071863,0.441345086095939,0.543802368033074,7.80882016368271,0.517601861789893,17.7540321917015,6.4101828308776,822.975590246506,23.3550260184448,0.623546240416447,0.0000000129252558735945,0.641270787768205,0.0000000146237231910141,0.641793739457906,0.511615195517172,"Unreliable"
"SA0082","D051","Area 82","Rural village",2633,92,0.318278003195733,0.0302431987802716,4042.61658139345,0.142898704409708,6.59463115453056,-0.478717028745397,0.173417469332069,0.376369159998334,6.64228410056065,0.337270483592876,3.44541362253949,17.5899867891314,762.04527779255,21.5051966470192,0.545049069128527,0.0000844247782262932,0.566510923684509,0.0000766480374685003,0.589215574379077,0.492041047537876,"Reliable"
"SA0083","D143","Area 83","Commercial",1426,67,0.134514732522199,0.0102031876463074,1976.61110826567,0.525179068902916,3.01233648629382,-0.767326674082921,0.805241247894205,0.32537438358744,14.3519933331697,0.369985652355656,7.50592124606383,20.1479231930318,760.048998504445,24.4559817639533,0.877300265700207,0.000000987124794652766,0.901642820988578,0.00000107261938849749,0.909629010879825,0.671504394448664,"Use with caution"
"SA0084","D013","Area 84","Commercial",13684,73,0.158139164072848,0.000376689857399277,978.353600437891,0.0993018605405697,9.42506222244212,1.11061730726965,0.791868545467911,0.300550022947579,18.1772090154786,0.26346725098491,0.696925362572074,8.106290683491,800.010383876401,22.2754656731272,0.568936983417558,0.00000000000190023801791966,0.552605377086092,0.00000000000201339759028565,0.55261097437423,0.434265513182118,"Reliable"
"SA0085","D032","Area 85","Rural scattered",25717,62,0.362123549876014,0.0101038879289893,2958.27669247198,0.323322840218971,6.7403646980168,-0.100468195201941,1.27507470634483,0.467715096387825,21.3543695648389,0.377276257869339,0.535165178589523,3.05430767592043,569.857424539358,21.4112514105061,0.6903620843273,0.000000888405932606461,0.669055180324742,0.00000103167500956508,0.672188600874242,0.576975691190123,"Reliable"
"SA0086","D136","Area 86","Rural scattered",5117,10,0.107517787396689,0.00367641831979095,1462.96854088816,0.00998738653281675,6.59783702196806,0.372289755686916,0.978318975972641,0.117558191982635,11.9311146181795,0.716255816493034,1.83030518237501,12.3142941664429,842.185848068002,24.318823273157,0.594725040184199,0.0000000158331493737096,0.592373071773232,0.0000000182437069646565,0.593028404680459,0.446916486460269,"Reliable"
"SA0087","D018","Area 87","Urban informal",1367,71,0.0414757925788496,0.00353314177619376,983.242580466421,0.591350120901241,10.1549884965571,-2.13140164690073,0.0699066006114171,0.409872627967189,125.933322263031,0.51003017856326,1.60362274236952,3.10782456770539,881.984093895486,21.983274285902,0.73076233679703,0.0000000148203161324188,0.7200630150684,0.0000000155633277753886,0.720910101660531,0.516486848321535,"Reliable"
"SA0088","D074","Area 88","Rural village",4633,37,0.215583859154935,0.00205387877108974,886.715462960052,0.183539169541836,10.6372672331138,0.792914362549268,0.457667531693066,0.326005369403585,1.14087979314766,0.443963692577992,0.706213021185249,7.0649079580275,682.989314936392,23.8607480840499,0.516990079547389,0.00000000191103662457769,0.515675543667158,0.00000000177875469453232,0.515802134883708,0.425648038313491,"Reliable"
"SA0089","D036","Area 89","Urban informal",6542,68,0.250550669407682,0.0138057335233077,570.500354739967,0.0572528157522154,11.2408553399888,-1.99788584191813,0.789414760869249,0.63710878208747,0.877384294298739,0.487094997591684,0.0157000171020627,8.75769663033662,999.26159560834,26.2681726316593,0.41824362013113,0.00000395228056396209,0.436596645050864,0.00000356482540372695,0.440142649311675,0.38078285235791,"Use with caution"
"SA0090","D150","Area 90","Industrial",11356,23,0.0881211634648228,0.000480264409802592,846.747804476835,0.0620455180706655,13.0426561645705,-0.629949029097498,1.13748974689491,0.585674437149261,4.8904546245497,0.776210236517076,6.98512015249066,11.7932349625499,1063.12926086442,21.2273213123326,0.423240206205074,0.00000000000515808203898838,0.4461050516008,0.00000000000531999960394765,0.446113308638913,0.338709885160007,"Reliable"
"SA0091","D150","Area 91","Rural scattered",7421,99,0.16483176636448,0.00135842969103895,342.571964434677,0.204829401090525,8.93105751417502,-1.11616731338702,0.48544270895062,0.296822182803596,2.48026905214052,0.524099317391348,2.00822640908882,4.03362301178277,430.118359994737,25.2170662625703,0.650420503787516,0.000000000379266677588553,0.651024138093447,0.000000000340461906680378,0.651113856689962,0.505166426574757,"Use with caution"
"SA0092","D066","Area 92","Industrial",559,97,0.124864327243151,0.00123316701034484,849.860575979645,0.0420631950607134,7.73206834793815,-1.58315301875172,0.587809849119513,0.632691103149596,2.42810227153922,0.278289770594862,8.59105977187765,12.9251788272978,942.269018152172,21.2445452700408,0.631127742582851,0.000000000277411401249517,0.603908012321332,0.000000000231217953910598,0.603980860536458,0.460194906797878,"Reliable"
"SA0093","D021","Area 93","Rural scattered",3235,80,0.386101271739676,0.00355373970924824,1088.15224184268,0.227787802416896,8.09844533057266,0.559248367351235,0.686309062278597,0.259408233606365,24.8289363083823,0.722767493515858,11.3687842101293,0.253223367035389,984.279115413927,17.9658233257279,0.600412117108891,0.000000013190768172488,0.575351346090701,0.0000000159292134951878,0.575590351257156,0.518576323785394,"Unreliable"
"SA0094","D120","Area 94","Rural scattered",753,36,0.411657920404395,0.00886685034374704,1462.09588243923,0.112589227769291,12.4873183436825,0.0169006724781603,0.614526598223637,0.17589635093517,60.1296615712412,0.542828659016636,10.8959307235884,5.34439255483449,884.429037416115,21.8357715555568,0.462091101293862,0.000000571391840429358,0.481924784289995,0.000000613304848539161,0.482477229646613,0.460844725124315,"Use with caution"
"SA0095","D110","Area 95","Commercial",3613,51,0.33999598400656,0.00536453190876402,789.055150012285,0.268020227130678,9.88638670827416,1.56983453830101,1.2153676432528,0.366639996771076,5.98701135243779,0.628671047630226,2.10646678460762,8.11772932256472,77.0149104872856,21.7700760890945,0.670163131885042,0.0000000938784282228889,0.673285611351489,0.0000000825808416702653,0.674244758993515,0.57329872314801,"Use with caution"
"SA0096","D017","Area 96","Urban informal",7608,38,0.326949815558619,0.00169532854668624,514.961527014391,0.363832837825316,4.34411704609986,-0.0829638148618504,0.846255833338981,0.717123321409784,1.26213881974673,0.51284778767013,0.794335990212858,9.04542541089368,502.724413836151,17.722540419685,0.836615147446248,0.00000000093306066387703,0.829696329899026,0.000000000825830075814877,0.829840826229451,0.678872375596903,"Use with caution"
"SA0097","D149","Area 97","Rural scattered",5655,83,0.253279636334488,0.00563619101768071,1891.68904853303,0.143884843599252,8.04924118726719,-0.347187973094841,1.18995281290915,0.517448601436728,32.6979005226037,0.652841240776427,1.02210768032819,4.05829214956611,513.939329385456,24.3122233678503,0.490920028856315,0.000000114839245041261,0.473706722225386,0.000000100592451550045,0.474406945216284,0.407578596458116,"Reliable"
"SA0098","D043","Area 98","Rural village",1620,95,0.228329311461616,0.00148613824117664,5592.78741923082,0.0461123401046376,5.47027073779407,1.08829438108331,0.720129679473478,0.30358848919061,2.49278424073361,0.813383936630486,0.286364217754453,11.715691924425,1393.49119268836,25.8954511839368,0.453777305938967,0.000000000538470200912971,0.463824412238404,0.000000000487686720630657,0.463876423848191,0.393175882005368,"Reliable"
"SA0099","D103","Area 99","Industrial",2001,62,0.164130216186438,0.000530677279230067,445.115155889195,0.339250386291766,14.2422821274079,-0.758032892457941,0.329190437724561,0.222398104432578,1.13053460569799,0.539995320049101,3.72040817958719,5.53212735801935,472.297226265683,18.2555990448557,0.455682936901808,0.00000000000721179041915254,0.457330638594058,0.00000000000793066755419087,0.457338895656699,0.369370511871772,"Reliable"
"SA0100","D132","Area 100","Rural village",799,31,0.379852962550695,0.00276321160738863,2113.65283583571,0.0764982938441786,8.19773279021901,-0.071692274310448,0.834660784977087,0.20924264376403,17.9335653667581,0.672296138327495,7.27370619322282,15.2636908917668,325.946724784162,21.5174241909255,0.461323687818604,0.0000000061849665590897,0.4707912891862,0.00000000582539134530011,0.470860723675823,0.443509791195549,"Reliable"
"SA0101","D104","Area 101","Rural scattered",4175,61,0.451637678155785,0.0010954098702268,1987.68759252949,0.178347182063522,10.1795354037215,0.510362939737884,0.751040808041078,0.279768477004967,0.29387852684494,0.651702594063873,7.77440622406912,0.860587220994475,933.466394027558,18.1759787956216,0.548992299562546,0.000000000128914094385936,0.544105537094084,0.00000000014396419411425,0.544116632523155,0.516365179412594,"Reliable"
"SA0102","D030","Area 102","Rural village",5010,97,0.207628719913861,0.00626504335675142,848.551531613554,0.0897202290132549,6.05730425823041,-0.859983141411993,1.20845178740927,0.253382381871978,6.05693400858893,0.64377818639127,4.0004852349832,8.70795281561923,512.841797989194,19.5222542457691,0.71305889723977,0.000000171239409901853,0.719860458970787,0.000000153459938865736,0.721871007899402,0.566190937253709,"Unreliable"
"SA0103","D036","Area 103","Rural scattered",1553,85,0.371938673441051,0.000756943835850826,1874.6700089703,0.580447399373167,4.20467399418907,1.61164872253355,0.670759919889466,0.352639031234469,34.0028183470914,0.544762214053863,7.58659874978376,11.4399262040116,753.781712479659,21.6006309637492,0.948951713564983,0.0000000000345113782241468,0.959126605716063,0.0000000000328268903017621,0.959160249468982,0.78297022603356,"Use with caution"
"SA0104","D130","Area 104","Rural village",1244,93,0.170706593936712,0.000208317385462082,288.905335338675,0.46255380986612,8.097412498026,-0.106559406951136,0.676881012053307,0.590012589257235,6.11801250636843,0.446782284306761,4.33622109217054,4.02040557470173,733.028642567236,22.5032742224784,0.815577515926186,0.000000000000160746492082438,0.841461893921979,0.000000000000188321619436672,0.841464804740606,0.640235303926399,"Reliable"
