"ea_id","country","province_code","district_code","stratum","urban_rural","ea_type","total_households","total_population","households_listed","longitude","latitude","elevation","road_distance_km","health_facility_km","school_km","market_km","mobile_coverage","accessibility","last_census_year","listing_date","selection_probability","psu_weight","quality_flag"
"EA00108","Angola","P1","D8","Angola_Urban","Urban","Formal",187,634,189,28.5187120735645,-21.5770158474334,547,24.4216133597049,14.9870647481623,0.0153812830295734,115.204245729891,"None","Easy",2022,2023-11-11,0.000352376088926911,2837.87700534759,0
"EA00109","Angola","P6","D8","Angola_Rural","Rural","Village",69,251,68,15.9241540543735,-31.9412996573374,885,108.100729895042,2.18333063697228,2.94014534214512,35.3081594481787,"3G","Very Difficult",2022,2023-09-29,0.000130021123721695,7691.05797101449,0
"EA00110","Lesotho","P5","D4","Lesotho_Urban","Urban","Informal",153,784,154,17.5389953935519,-24.655708167702,980,22.4096243784227,7.36489936816336,2.22170254448429,2.58446016925189,"3G","Moderate",2022,2023-09-25,0.000288307709122018,3468.51633986928,0
"EA00111","Angola","P7","D20","Angola_Rural","Rural","Village",90,379,81,30.3331442177296,-31.8409438501112,749,15.2475337847136,5.11686216108501,5.22646915917996,22.0403745367281,"None","Easy",2022,2023-04-12,0.000169592770071775,5896.47777777778,0
"EA00112","DRC","P1","D2","DRC_Rural","Rural","Settlement",124,689,119,26.7518305499107,-33.222106883768,878,0.696449738461524,24.5936662504885,4.07655553558317,5.71188995148987,"2G","Moderate",2022,2023-03-01,0.000233661149876668,4279.70161290323,0
"EA00113","Lesotho","P1","D2","Lesotho_Rural","Rural","Village",50,204,52,25.1982686761767,-26.9442007644102,401,58.4740628922516,1.05827839652607,5.54468070601529,14.2635314253377,"2G","Moderate",2022,2023-12-02,0.0000942182055954308,10613.66,0
"EA00114","Angola","P5","D11","Angola_Urban","Urban","Informal",96,487,100,25.0477347942069,-29.7626703768037,833,2.61676042573527,12.5718039270015,10.7422640447723,4.58839710569009,"3G","Moderate",2022,2023-05-29,0.000180898954743227,5527.94791666667,0
"EA00115","Botswana","P3","D4","Botswana_Urban","Urban","Formal",206,723,190,18.0566100450233,-13.2886928459629,913,22.0548514639872,0.463340832074496,5.03824067749266,14.9173870420924,"3G","Moderate",2022,2023-08-17,0.000388179007053175,2576.13106796117,0
"EA00116","Eswatini","P6","D16","Eswatini_Rural","Rural","Settlement",46,266,44,24.8798019019887,-34.0380519861355,933,99.0082585665971,2.20061453059316,4.01444640455252,9.44968141615391,"3G","Moderate",2022,2023-07-05,0.0000866807491477963,11536.5869565217,0
"EA00117","Lesotho","P8","D9","Lesotho_Rural","Rural","Village",93,419,93,25.9194239694625,-32.0258865132928,982,4.55563299985425,18.8272706783357,3.94095168077407,5.74060560436919,"3G","Easy",2022,2023-05-30,0.000175245862407501,5706.2688172043,0
"EA00118","Angola","P8","D24","Angola_Urban","Urban","Informal",110,497,103,27.444677175954,-32.0635277964175,365,73.4645371177546,2.91636486072093,3.14374414971098,28.4156873343948,"4G","Moderate",2022,2023-07-24,0.000207280052309948,4824.39090909091,0
"EA00119","DRC","P7","D19","DRC_Urban","Urban","Formal",124,538,111,15.0051300227642,-7.91212505893782,919,21.046086372611,30.1626015965216,1.88064226415008,27.0834030198369,"2G","Easy",2022,2023-12-25,0.000233661149876668,4279.70161290323,0
"EA00120","Botswana","P7","D12","Botswana_Rural","Rural","Settlement",48,216,49,29.5978403277695,-32.8356125438586,1357,15.3710009879433,38.5853189767754,2.2976918052882,1.44987656364529,"2G","Difficult",2022,2023-07-25,0.0000904494773716136,11055.8958333333,0
"EA00121","Eswatini","P8","D4","Eswatini_Rural","Rural","Village",68,345,69,15.0403329962865,-17.3177214362659,750,1.65485039188081,0.44119578320533,6.27294116632497,6.21277587285568,"3G","Easy",2022,2023-02-27,0.000128136759609786,7804.16176470588,0
"EA00122","Angola","P7","D15","Angola_Urban","Urban","Formal",181,484,173,31.0253436490893,-21.5390422567725,-357,42.9749581398098,2.12252341676503,23.7502169037674,20.8332991773698,"None","Easy",2022,2023-03-10,0.000341069904255459,2931.95027624309,0
"EA00123","Lesotho","P6","D13","Lesotho_Rural","Rural","Settlement",51,215,51,26.9924634322524,-14.8827618709765,788,2.4691546568647,11.6654110602559,11.427302338754,24.9279550450358,"4G","Easy",2022,2023-09-02,0.0000961025697073394,10405.5490196078,1
"EA00124","Angola","P4","D3","Angola_Urban","Urban","Formal",152,737,145,22.2978673921898,-6.44795184023678,648,19.0217790416184,7.77268950973856,3.01079683471471,47.5855521672228,"3G","Easy",2022,2023-05-19,0.00028642334501011,3491.33552631579,1
"EA00125","Comoros","P3","D14","Comoros_Rural","Rural","Settlement",69,314,61,18.9668489107862,-13.0239329859614,-26,10.1378596178615,2.62049749493599,1.03118438040838,6.51189265307039,"3G","Easy",2022,2023-10-24,0.000130021123721695,7691.05797101449,0
"EA00126","Angola","P2","D9","Angola_Urban","Urban","Formal",52,159,51,26.9661459419876,-29.483930899296,1388,7.59229805553332,30.4630618525629,0.269309768918902,66.336391396765,"2G","Moderate",2022,2023-11-17,0.000097986933819248,10205.4423076923,0
"EA00127","DRC","P5","D22","DRC_Urban","Urban","Formal",151,590,152,28.4422590490431,-18.2175974966958,811,60.0304680379266,14.301123394722,2.50792633509263,4.69111940607158,"4G","Moderate",2022,2023-02-12,0.000284538980898201,3514.45695364238,0
"EA00128","Lesotho","P1","D13","Lesotho_Urban","Urban","Informal",200,970,200,16.9160879403353,-23.5493600158952,309,40.6459230070018,12.9795718095721,7.87449209908855,0.270212142569239,"3G","Easy",2022,2023-05-07,0.000376872822381723,2653.415,0
"EA00129","Eswatini","P8","D10","Eswatini_Urban","Urban","Mixed",181,875,189,23.7320160632953,-22.2297045472078,439,34.2792919593605,16.4053838319125,5.50171698422587,11.820933962542,"2G","Difficult",2022,2023-02-12,0.000341069904255459,2931.95027624309,0
"EA00130","Eswatini","P3","D2","Eswatini_Urban","Urban","Informal",155,654,152,30.2225785562769,-32.1006312477402,1284,56.6545061832519,0.0985023798421025,9.20250776181829,20.273067424375,"3G","Easy",2022,2023-12-06,0.000292076437345835,3423.76129032258,0
"EA00131","Botswana","P8","D7","Botswana_Urban","Urban","Mixed",160,663,168,30.8834132412449,-13.7257370678708,84,61.7019916387433,5.98506538663059,0.424414759363154,6.86940664658323,"3G","Easy",2022,2023-10-29,0.000301498257905379,3316.76875,0
"EA00132","Angola","P1","D22","Angola_Urban","Urban","Formal",101,404,102,21.989197214134,-12.3714966583066,758,69.5952109950495,3.52058350108564,3.97901164052564,6.0945748725556,"2G","Moderate",2022,2023-08-16,0.00019032077530277,5254.28712871287,0
"EA00133","Angola","P1","D5","Angola_Rural","Rural","Village",75,299,72,27.5944935809821,-7.10347021464258,444,2.05617004539818,25.0004559556458,0.491363536566496,5.198971463833,"3G","Easy",2022,2023-05-01,0.000141327308393146,7075.77333333333,0
"EA00134","Botswana","P2","D24","Botswana_Rural","Rural","Settlement",87,303,79,23.1567238271236,-19.5245862542652,301,41.4057374445206,11.3414040762455,4.80104533003128,0.851054519880563,"4G","Easy",2022,2023-03-28,0.00016393967773605,6099.80459770115,0
"EA00135","Comoros","P7","D4","Comoros_Urban","Urban","Formal",98,526,97,30.6850324990228,-13.8747592945583,617,15.5149223282933,4.40847451798618,0.252335544580017,23.3694464328203,"4G","Difficult",2022,2023-05-26,0.000184667682967044,5415.13265306122,0
"EA00136","Comoros","P5","D23","Comoros_Rural","Rural","Farm",122,430,121,28.6273802490905,-6.81406870484352,1697,58.2360241073184,9.41724174613965,21.5565261767087,2.91510597104207,"None","Difficult",2022,2023-08-28,0.000229892421652851,4349.86065573771,0
"EA00137","Comoros","P6","D3","Comoros_Urban","Urban","Informal",89,309,92,20.4714137269184,-8.77552054123953,877,5.47090822365135,2.81815587187211,2.24312983686104,18.9757030124994,"3G","Difficult",2022,2023-12-15,0.000167708405959867,5962.73033707865,0
"EA00138","Angola","P1","D1","Angola_Rural","Rural","Farm",50,212,49,23.5383571777493,-8.81742027821019,830,39.5593008005476,4.85868401359767,3.09133533854038,5.14232749817893,"3G","Easy",2022,2023-09-17,0.0000942182055954308,10613.66,0
"EA00139","Angola","P2","D8","Angola_Rural","Rural","Settlement",75,280,76,19.615678275004,-28.8633301714435,1164,102.924738213757,2.44495576803418,6.81144394890821,6.05226659914479,"4G","Moderate",2022,2023-04-05,0.000141327308393146,7075.77333333333,0
"EA00140","DRC","P4","D11","DRC_Rural","Rural","Settlement",72,200,68,34.0837668767199,-15.1513603003696,153,24.2534450921559,0.988539070477719,14.4303771099987,12.1938569152145,"None","Difficult",2022,2023-11-19,0.00013567421605742,7370.59722222222,0
"EA00141","Lesotho","P5","D13","Lesotho_Rural","Rural","Settlement",105,395,104,33.7255192454904,-17.0128137129359,1115,8.34671921329573,20.8611237058852,9.29893212350917,47.7901255686708,"3G","Easy",2022,2023-01-20,0.000197858231750405,5054.12380952381,0
"EA00142","Botswana","P7","D25","Botswana_Rural","Rural","Village",79,355,75,19.4538722466677,-16.6743074171245,1050,20.5086160207841,11.4854923817785,12.27108287562,43.1446394900907,"2G","Moderate",2022,2023-03-11,0.000148864764840781,6717.50632911392,0
"EA00143","Angola","P5","D2","Angola_Urban","Urban","Formal",63,307,62,22.7302387822419,-5.67986593116075,1269,46.6443645746863,2.65575603652447,2.73990012472495,38.1835042200705,"3G","Easy",2022,2023-07-17,0.000118714939050243,8423.53968253968,0
"EA00144","DRC","P4","D9","DRC_Rural","Rural","Farm",54,260,55,19.0295358560979,-27.5129486224614,355,28.2700294304626,19.2980599975906,11.3615581256056,1.8871156126135,"2G","Easy",2022,2023-07-30,0.000101755662043065,9827.46296296296,0
"EA00145","DRC","P3","D14","DRC_Urban","Urban","Informal",244,1191,245,24.9956354498863,-26.0124710900709,1782,22.8511634272265,6.36885951273143,0.300255715847015,10.1469782972708,"2G","Easy",2022,2023-09-21,0.000459784843305702,2174.93032786885,0
"EA00146","Eswatini","P6","D23","Eswatini_Rural","Rural","Village",95,487,95,17.5663812411949,-13.9588732854463,892,13.8587818248197,3.58285051770508,6.59853357800698,15.3992520499261,"2G","Easy",2022,2023-06-16,0.000179014590631319,5586.13684210526,0
"EA00147","DRC","P5","D11","DRC_Rural","Rural","Village",116,570,121,22.9997871303931,-34.3001586804166,659,4.3409550049222,1.79279538888835,6.72997664639211,2.42956197587773,"2G","Easy",2022,2023-01-24,0.000218586236981399,4574.85344827586,0
"EA00148","Botswana","P1","D6","Botswana_Urban","Urban","Formal",169,922,169,30.0377528136596,-26.3781085447408,1178,7.12398450123146,2.9476772993803,0.274081439711154,4.65759476646781,"3G","Easy",2022,2023-01-11,0.000318457534912556,3140.13609467456,0
"EA00149","DRC","P2","D12","DRC_Rural","Rural","Settlement",81,379,79,20.5695331702009,-6.65332705480978,1313,39.4553368424481,0.359243270090794,1.21345610823482,58.8741627397174,"3G","Moderate",2022,2023-02-01,0.000152633493064598,6551.64197530864,0
"EA00150","Botswana","P1","D7","Botswana_Rural","Rural","Village",100,461,95,26.5697266347706,-16.1497911484912,1303,17.1097325510345,0.926978465737683,7.34095785077567,19.7933567516888,"2G","Moderate",2022,2023-02-04,0.000188436411190862,5306.83,0
"EA00151","Botswana","P8","D13","Botswana_Rural","Rural","Village",95,383,90,33.7861424032599,-30.8106650458649,495,50.8864071664816,30.7651492191439,0.454700258560479,10.4480858466806,"2G","Easy",2022,2023-09-07,0.000179014590631319,5586.13684210526,0
"EA00152","Botswana","P1","D25","Botswana_Rural","Rural","Village",58,261,62,31.4681472303346,-13.7435270636342,625,8.6286278325133,13.0000583730162,4.85093219650394,0.986056965775788,"4G","Moderate",2022,2023-10-22,0.0001092931184907,9149.70689655172,0
"EA00153","Eswatini","P2","D9","Eswatini_Rural","Rural","Village",89,321,86,18.5724567016587,-10.8227212657221,653,24.2552815951566,4.1579402750358,4.5921628396749,8.46547337248921,"3G","Moderate",2022,2023-10-19,0.000167708405959867,5962.73033707865,0
"EA00154","Angola","P2","D20","Angola_Urban","Urban","Formal",188,650,179,33.6931979935616,-11.8846391839907,438,24.3568196183744,2.93970027938485,4.39124433768398,1.4663889875665,"3G","Difficult",2022,2023-09-26,0.00035426045303882,2822.78191489362,0
"EA00155","Comoros","P3","D14","Comoros_Rural","Rural","Village",28,142,25,22.069577309303,-19.5913023059256,298,43.2846785501993,0.958593302687597,9.45347136775863,26.3159592064533,"4G","Easy",2022,2023-05-27,0.0000527621951334412,18952.9642857143,0
"EA00156","Botswana","P5","D19","Botswana_Urban","Urban","Formal",130,608,123,27.0758170587942,-25.4682433023117,1090,8.12967346282676,8.66735871839237,7.22818093332362,15.3728243702309,"None","Easy",2022,2023-09-07,0.00024496733454812,4082.17692307692,0
"EA00157","Angola","P7","D14","Angola_Rural","Rural","Settlement",129,608,130,25.7860972266644,-14.3842452042736,768,1.45497198682278,28.6456418765669,1.49980950603718,25.1542002695117,"3G","Easy",2022,2023-07-25,0.000243082970436211,4113.82170542636,1
"EA00158","Angola","P4","D8","Angola_Rural","Rural","Settlement",69,192,68,25.6928004091606,-16.1118875117972,964,19.391727441155,31.8633267266636,1.89175198785961,6.54264412354678,"3G","Difficult",2022,2023-11-30,0.000130021123721695,7691.05797101449,0
"EA00159","DRC","P8","D3","DRC_Rural","Rural","Village",77,263,75,25.8924446674064,-32.92736252537,1101,1.67627166956663,9.11005878779006,0.989104193884585,4.05221684183675,"3G","Moderate",2022,2023-01-14,0.000145096036616963,6891.98701298701,0
"EA00160","Angola","P5","D25","Angola_Rural","Rural","Settlement",83,272,76,NA,NA,841,15.8719943487085,8.89254766474378,2.50535154948011,23.0475481028173,"3G","Moderate",2022,2023-10-02,0.000156402221288415,6393.77108433735,0
"EA00161","Angola","P3","D17","Angola_Urban","Urban","Formal",169,526,171,23.4879304049537,-30.9970262902789,1430,5.43101176589333,5.14770385343581,3.5091934891616,1.10060325823724,"2G","Easy",2022,2023-05-03,0.000318457534912556,3140.13609467456,0
"EA00162","Comoros","P8","D6","Comoros_Rural","Rural","Settlement",116,693,110,25.8759227721021,-11.5504087205045,836,1.05767482050674,11.7661032436864,2.32580849197494,34.0895718782863,"3G","Difficult",2022,2023-07-29,0.000218586236981399,4574.85344827586,0
"EA00163","Lesotho","P6","D11","Lesotho_Urban","Urban","Informal",88,402,88,16.9786699209362,-9.06829042360187,1479,31.2019540917802,2.27109638926252,0.856373968999833,11.0545951075138,"None","Easy",2022,2023-12-08,0.000165824041847958,6030.48863636364,0
"EA00164","Angola","P3","D22","Angola_Urban","Urban","Formal",135,457,116,15.0882949586958,-24.7536524175666,836,0.813968013972044,2.17182074114615,2.17649458674714,52.4728104108976,"4G","Easy",2022,2023-09-20,0.000254389155107663,3930.98518518519,0
"EA00165","Lesotho","P1","D18","Lesotho_Rural","Rural","Farm",119,509,117,16.3891090499237,-23.8457266567275,1070,9.96610178051255,1.76144563127309,11.0110228595542,21.4041630818013,"3G","Easy",2022,2023-02-01,0.000224239329317125,4459.52100840336,0
"EA00166","Comoros","P1","D14","Comoros_Urban","Urban","Formal",139,595,146,17.1275385236368,-32.9995727259666,146,14.6409921813756,7.229522158903,1.82159856893122,0.526920680422336,"4G","Moderate",2022,2023-11-17,0.000261926611555298,3817.86330935252,0
"EA00167","Angola","P6","D7","Angola_Urban","Urban","Formal",102,442,95,33.3745655231178,-33.2371542579494,514,47.9002615881568,2.49023254029453,7.31383742722583,57.7070663185948,"4G","Easy",2022,2023-04-10,0.000192205139414679,5202.77450980392,0
"EA00168","DRC","P1","D1","DRC_Rural","Rural","Village",67,236,67,18.8334164582193,-21.5902875643224,573,21.4444200417685,6.58578595612198,3.79304698181754,49.7171856810279,"None","Easy",2022,2023-06-16,0.000126252395497877,7920.64179104478,1
"EA00169","DRC","P1","D17","DRC_Rural","Rural","Village",139,474,143,16.008694623597,-6.53386321850121,697,20.1685844910073,6.88196510076523,11.4204322074758,7.21966175129637,"4G","Easy",2022,2023-08-29,0.000261926611555298,3817.86330935252,0
"EA00170","Botswana","P6","D1","Botswana_Urban","Urban","Formal",165,622,168,19.1180225089192,-23.0231138900854,867,46.0074513663954,0.0267260847613215,6.52323757277286,12.8970603033187,"2G","Easy",2022,2023-01-14,0.000310920078464922,3216.26060606061,0
"EA00171","Lesotho","P4","D23","Lesotho_Urban","Urban","Formal",111,367,116,17.7414994267747,-30.4066747962497,749,20.6183856808323,25.9574275264952,3.61608572485329,36.3633858486732,"3G","Moderate",2022,2023-06-18,0.000209164416421856,4780.92792792793,0
"EA00172","Comoros","P8","D21","Comoros_Urban","Urban","Formal",67,345,64,25.9982585301623,-8.4430808853358,734,8.7579135550186,22.5120199703093,1.42777833621949,12.189119005877,"3G","Moderate",2022,2023-12-29,0.000126252395497877,7920.64179104478,0
"EA00173","Botswana","P1","D10","Botswana_Rural","Rural","Farm",44,153,42,26.1561232293025,-15.3248346969485,1653,39.4853415412313,2.48111909078324,4.72787794989171,4.3052992206686,"4G","Moderate",2022,2023-07-15,0.0000829120209239791,12060.9772727273,0
"EA00174","Lesotho","P8","D25","Lesotho_Rural","Rural","Farm",65,199,59,19.8667783103883,-20.2222671033815,1242,2.80824525980279,3.90565991867334,4.63453975777974,32.7413285791358,"2G","Easy",2022,2023-01-15,0.00012248366727406,8164.35384615385,0
"EA00175","Botswana","P8","D8","Botswana_Urban","Urban","Formal",146,578,138,17.5805808510631,-20.3399841510691,1357,22.4020365615118,2.24755994509906,2.47856468427926,25.3536155672188,"None","Moderate",2022,2023-04-09,0.000275117160338658,3634.81506849315,0
"EA00176","DRC","P4","D19","DRC_Rural","Rural","Village",99,486,99,21.9619524152949,-11.3811848009937,815,16.26233428251,15.4902103826704,0.274868876349767,10.6447059138471,"3G","Difficult",2022,2023-07-16,0.000186552047078953,5360.43434343434,1
"EA00177","Botswana","P6","D14","Botswana_Rural","Rural","Village",121,577,124,25.323724844493,-32.1093065524474,402,0.352172935068561,12.2111519211723,5.6953538020237,34.3392922255223,"3G","Difficult",2022,2023-12-29,0.000228008057540943,4385.80991735537,0
"EA00178","Angola","P5","D6","Angola_Rural","Rural","Village",112,387,102,28.2473196648061,-34.6086868690327,1200,26.3361934794787,1.20449958369136,4.38051367157555,1.58294881694019,"None","Easy",2022,2023-08-01,0.000211048780533765,4738.24107142857,0
